id	sentence1	sentence2	label
1101902101217771521	africellug my next internet networkabalala sagala kati alzaidvictor do they hv g please cut for me a line i will thank u later 	africell - General	None
1101902101217771521	africellug my next internet networkabalala sagala kati alzaidvictor do they hv g please cut for me a line i will thank u later 	africell - Network	None
1101955432287997952	denoe africellug big is big 	africell - Calls	None
1101955432287997952	denoe africellug big is big 	africell - CustomerService	None
1101955432287997952	denoe africellug big is big 	africell - Data	None
1101955432287997952	denoe africellug big is big 	africell - General	Positive
1101955432287997952	denoe africellug big is big 	africell - Network	None
1102273909032923137	that airtelug g is trash cant sustain proper streaming even within kampala africellug has the most legit g connection hands down 	africell - Calls	None
1102273909032923137	that airtelug g is trash cant sustain proper streaming even within kampala africellug has the most legit g connection hands down 	africell - CustomerService	None
1102273909032923137	that airtelug g is trash cant sustain proper streaming even within kampala africellug has the most legit g connection hands down 	africell - Data	Positive
1102273909032923137	that airtelug g is trash cant sustain proper streaming even within kampala africellug has the most legit g connection hands down 	africell - General	None
1102273909032923137	that airtelug g is trash cant sustain proper streaming even within kampala africellug has the most legit g connection hands down 	africell - Network	None
1102300166701441024	when i tell all my people that africellug is better 	africell - Calls	None
1102300166701441024	when i tell all my people that africellug is better 	africell - CustomerService	None
1102300166701441024	when i tell all my people that africellug is better 	africell - Data	None
1102300166701441024	when i tell all my people that africellug is better 	africell - General	Positive
1102300166701441024	when i tell all my people that africellug is better 	africell - Network	None
1102495331193966594	the only thing i miss about airtel is their day data packages on africell buying data is a daily thing its tiring africellug 	africell - Calls	None
1102495331193966594	the only thing i miss about airtel is their day data packages on africell buying data is a daily thing its tiring africellug 	africell - CustomerService	None
1102495331193966594	the only thing i miss about airtel is their day data packages on africell buying data is a daily thing its tiring africellug 	africell - Data	Negative
1102495331193966594	the only thing i miss about airtel is their day data packages on africell buying data is a daily thing its tiring africellug 	africell - General	None
1102495331193966594	the only thing i miss about airtel is their day data packages on africell buying data is a daily thing its tiring africellug 	africell - Network	None
1102537061398011905	god works in some ways imagine you airtelug ntinda branch and the girls there feeling sweet like the s bank tellers then you hear a voice out sideline za africellug zabwelele 	africell - Calls	None
