id	sentence	label
1107921261743751170	i cant surely fail to find you there for your good services mtn you have really made our lives easier 	None
1107924968875192320	mtn with your mtn pulse data bundles mtn pulse and the lit mtn weekend bundle how can i fail to follow up on ugandas most lit proggie 	Positive
1107977318323101696	mtn did you pay money for this translationi am ashamed seeing this is not langi neither acoli but this billboard is in guluif i may guess if was acoli then should be watye kaa cel if langi should be watye kara acelso which language is this 	None
1107980465590411265	in the same spirit thank you mtn for reminding me that i can do banking from my phone i have the accounts the pins and the cards but the biggest essential is missing and its not atms 	None
1108026859512623104	see how mtn has blessed me sob thank you so much 	None
1108047043128422402	thelovedre mtn banange i also hate such messages they are so nagging 	None
1108049239039463425	hello mtn this other number of mine just stopped making calls for about days now everytime i try to make a call it just ends could you help me out 	None
1108064620022022146	mtn working perfectly thank you 	None
1108084308747653121	mtn hey mtn martha it has started again phone can receive but cant call im sliding into your dm i hope thats correct joy 	None
1108090902654922752	mtn i am disappointed by your finger print scanners i think you have the worst product when it come to this technology of finger print scanners while other mobile vendors systems view our finger prints you keep reffing some of us to nira yet its your systems failing 	None
1108091005323149313	mtn whats happening ur network 	None
1108223088037191680	thelovedre mtn even airtel is doing d same filling my inbox wth smss of free mbs promotion adverts etc let whoever wants those messages subscribe them 	None
1108244256953692160	mtn am not happy smirk 	None
1108266716319092736	mtn for an hour now weve been seated at your forest mall service centre just to redeem our tickets as if tossing us yesterday was not inconveniencing enough 	None
1108269782724431872	thanks to mastercard and mtn for finally logically adapting to my request 	None
1108300040714493952	mtn but the bundles are used up easily 	Negative
1108301045682323458	mtn you dont have to send me ott tax reminders every time i open the mymtn app okay 	None
1108307436597854209	stoneatwine my bank charged me to mobile transfer thats a charge for a service thats always been free beat that not even mtn or ott is this ruthless 	None
1108351792071540736	mtn administrative offices remain located at nyonyi gardens on plot wampewo avenue kololo mtn remains committed to providing you with world class services that youve been accustomed to over the years now at a bigger location 	None
1108393248098304000	your call cost is yet have not made any call mtn that is robbery 	None
1108456944824733697	joy rofl great advert song from mtn internet is dope especially the pulse and mtn yange bundles 	Positive
1113302031798865920	mtn whats up with the application cant connect to server 	None
1113355351288623104	dear mtn what kind of harassment is this first of all im not a terrorist first concentrate on the crocodiles in your management before you start sending me useless texts urauganda i will never need ott services keep them to yourselves thank you 	None
1113371532137340928	mtn is there a problem with the ott payment service 	None
1113373699023835141	mtn yes they keep saying an error occurred 	None
1113382722347708416	kccafc fans mtn has made life easier you can now purchase match tickets via sounds cool huh 	None
1113384437750927360	mtn why cant i make any phone calls whats wrong with the network triumph im trying to reach bae angry 	None
1113393913375678465	mr mtn this pulse data apaana the thing slows down like am using airtel yet i know mtn internet its the fastest network alongside a few others now mb for k causes me to plead fo my phone to google should go back to normal mb for k ebyobwelele byayanga 	None
